署長|國彥	0.091476
委員|淑芬	0.031958
執行|秘書	0.029508
秘書|鴻德	0.024099
提案|條文	0.023701
主席|委員	0.021408
併科|新臺幣	0.018689
污水|下水道	0.018197
新臺幣|罰金	0.017705
灌排|分離	0.017464
主管|機關	0.016326
主席|環保署	0.016230
空氣|防制法	0.015979
委員|秋堇	0.015440
簡易|排放	0.015246
排放|文件	0.015246
新臺幣|罰鍰	0.015246
勒令|歇業	0.014754
下水道|系統	0.014754
許可證|簡易	0.014754
委員|汝芬	0.014648
完成|改善者	0.014262
土壤|標準	0.014203
通知|限期	0.013771
文件|勒令	0.013771
處罰|情節	0.013771
廢止|許可證	0.013771
署長|蒼郎	0.013279
停工|必要	0.013279
處長|燕儒	0.012787
委員|惠貞	0.012428
委員|天麟	0.012295
違反|規定	0.012139
情節|重大	0.011794
草案|委員	0.011096
空氣|品質	0.010653
條文|草案	0.010390
事業|污水	0.010328
委員|清泉	0.009979
說明|提案	0.009898
提案|旨趣	0.009563
限期|改善	0.009563
環保署|署長	0.009344
放寬|標準	0.009344
官員|同仁	0.009287
中央|主管	0.009287
委員|津鈴	0.009131
環保|團體	0.009106
主席|列席	0.008930
國彥|主席	0.008853
土壤|地下水	0.008853
提案人|委員	0.008316
條文|事業	0.007869
列席|官員	0.007800
基金|基金	0.007546
環境|教育	0.007546
土壤|重金屬	0.007546
防治法|條文	0.007377
總隊長|咸亨	0.007377
健康|風險	0.007377
委員|建國	0.007377
委員|添財	0.007357
地方|政府	0.007188
重金屬|標準	0.007102
擬具|防治法	0.006885
防制法|條文	0.006885
系統|排放	0.006885
署長|答復	0.006885
年度|預算	0.006730
有期徒刑|拘役	0.006658
委員|錦隆	0.006658
在場|委員	0.006468
環境|保護	0.006429
國彥|謝謝	0.006393
委員|提案	0.006334
委員|在場	0.006253
拘役|併科	0.006237
委員|育仁	0.006237
國彥|我們	0.005902
畜牧業|違反	0.005902
溫室|氣體	0.005821
空氣|污染物	0.005770
委員|歐珀	0.005518
危害|人體	0.005410
淑芬|你們	0.005410
擬具|空氣	0.005410
標準|放寬	0.005410
揚塵|問題	0.005410
農田|水利會	0.005410
環保署|土壤	0.005410
有害|物質	0.005410
人體|健康	0.005410
飲用水|保護區	0.004918
處長|永興	0.004918
固定|污染源	0.004918
編列|明細	0.004918
遵行|主管	0.004918
我們|希望	0.004523
氣體|減量	0.004426
地下水|基金	0.004426
建築|設備	0.004426
罰金|重傷者	0.004426
設備|計畫	0.004426
鴻德|主席	0.004426
管理會|執行	0.004426
天麟|提案	0.004426
委員|桐豪	0.004414
謝謝|委員	0.004414
放寬|土壤	0.004158
希望|署長	0.003995
委員|宜津	0.003995
補助|地方	0.003995
灌溉|用水	0.003934
行政|計畫	0.003934
基金|預算案	0.003934
修正案|提案	0.003934
請問|署長	0.003934
計畫|建築	0.003934
辦理|環境	0.003934
沒有|辦法	0.003600
電池|交換	0.003443
秘書|說明	0.003443
委員|育敏	0.003443
昆澤|提案	0.003443
污法|修正案	0.003443
主席|請問	0.003424
基金|管理會	0.003311
委員|提到	0.003215
修正|通過	0.003215
本席|認為	0.003215
委員|昆澤	0.003167
我們|現在	0.003132
分離|落實	0.003107
相關|資料	0.002993
惠貞|你們	0.002951
標準|草案	0.002951
資源|基金	0.002951
負責人|有期徒刑	0.002951
條文|違反	0.002951
低碳|永續	0.002951
化學|物質	0.002951
津鈴|提案	0.002951
環保|單位	0.002951
環境|基金	0.002951
你們|放寬	0.002951
落實|灌排	0.002951
汝芬|我們	0.002951
環境|事故	0.002951
無期徒刑|有期徒刑	0.002951
提案|說明	0.002784
事業|負責人	0.002663
基金|來源	0.002663
本席|你們	0.002663
符合|標準	0.002663
罰鍰|高額	0.002663
基金|用途	0.002663
機關|公告	0.002663
生態|風險	0.002663
書面|質詢	0.002575
行政院|環境	0.002575
委員|說明	0.002500
風險|評估	0.002500
勞工|保險	0.002500
直轄市|政府	0.002495
確定|因素	0.002495
基金|預算	0.002495
繼續|開會	0.002474
用途|年度	0.002459
工業|廢水	0.002459
污水|處理廠	0.002459
永續|家園	0.002459
委員|趙天麟	0.002459
工業區|標準	0.002459
罰金|危害	0.002459
國彥|委員	0.002459
沒有|標準	0.002459
公私|場所	0.002459
宜津|席位	0.002459
田秋堇|連署人	0.002459
排放|污水	0.002459
獨立|系統	0.002459
處理|設施	0.002459
擬具|勞工	0.002459
未來|環資部	0.002459
副局長|錦漳	0.002459
蒼郎|我們	0.002459
用水|獨立	0.002459
建請|行政院	0.002459
工業區|污水	0.002459
行政|程序法	0.002436
提案|委員	0.002283
民進黨|黨團	0.002283
提案人|田秋堇	0.002219
部會|小組	0.002219
獎勵|獎金	0.002219
相關|說明	0.002219
農業|用地	0.002219
計畫|行政	0.002219
委員|指教	0.002207
提案|要求	0.002199
本席|希望	0.002143
保險|條例	0.002143
事業|主管	0.002143
目的|事業	0.002143
我們|認為	0.002088
不肖|業者	0.002079
採取|緊急	0.002079
主席|農委會	0.002079
環保署|環境	0.002079
中央|地方	0.002039
特別|提到	0.001980
秋堇|主席	0.001980
排放|管道	0.001967
污染源|排放	0.001967
措施|遵行	0.001967
水質|方案	0.001967
政府|辦理	0.001967
機關|會商	0.001967
承受|水體	0.001967
停工|停業	0.001967
單位|基金	0.001967
草案|說明	0.001967
賠償額|罰鍰	0.001967
修正|土壤	0.001967
收入|基金	0.001967
氣候|議題	0.001967
土壤|污染	0.001967
污染|清除	0.001967
標準|土壤	0.001967
時候|放寬	0.001967
特別|收入	0.001967
死亡|濟助	0.001967
主席|提案人	0.001967
主管|特別	0.001967
污染物|排放	0.001967
物質|種類	0.001967
提醒|署長	0.001967
署長|回答	0.001967
損害|賠償額	0.001967
農田|水利	0.001967
連署人|陳節	0.001967
造成|損害	0.001967
鴻德|事實	0.001967
健康|導致	0.001967
農地|土壤	0.001967
河川|水質	0.001967
召開|土壤	0.001967
濟助|基金	0.001967
103年度|單位	0.001967
科長|我們	0.001967
發布|紅色	0.001967
環保署|放寬	0.001967
我們|環保署	0.001967
現在|環保署	0.001967
農地|污染	0.001967
謝和霖|秘書長	0.001967
保護|主管	0.001967
育敏|提案	0.001967
污染物|檢驗	0.001967
放流水|標準	0.001967
空氣|工作	0.001967
標準|公聽會	0.001967
機關|命令	0.001967
署長|繼續	0.001967
督察|總隊	0.001967
環境|品質	0.001967
註銷|牌照	0.001967
污染|標準	0.001967
我們|地方	0.001967
工業區|放寬	0.001967
育仁|署長	0.001967
違反|採取	0.001967
基金|收入	0.001967
人員|職務	0.001967
職務|死亡	0.001967
溶出|試驗	0.001967
空氣|污染	0.001967
灌溉|渠道	0.001967
處長|俊宏	0.001967
清潔|人員	0.001967
環保署|農委會	0.001967
責任人|責任	0.001967
希望|環保署	0.001967
超過|接受	0.001967
基金|環境	0.001967
組成|部會	0.001967
農地|標準	0.001967
基金|資源	0.001967
緊急|措施	0.001902
說明|如下	0.001839
委員|你們	0.001839
委員|昭順	0.001839
希望|你們	0.001839
要求|環保署	0.001839
主席|現在	0.001786
台灣|環境	0.001786
彰濱|工業區	0.001775
產業|密集區	0.001775
看見|臺灣	0.001775
懲罰性|罰鍰	0.001775
事業|廢棄物	0.001775
原能會|副主委	0.001775
提出|因應	0.001775
因應|氣候	0.001775
主席|保留	0.001775
導致|疾病	0.001775
環境|污染	0.001775
利息|收入	0.001775
環保署|空氣	0.001775
罰鍰|額度	0.001775
委員|許忠信	0.001775
工業|產業	0.001775
收入|利息	0.001775
繼續|報告	0.001775
地區|標準	0.001775
進行|提案	0.001775
沒有|問題	0.001687
預算|增加	0.001663
本席|現在	0.001663
審查|委員	0.001663
超過|罰鍰	0.001663
利益|超過	0.001663
委員|報告	0.001663
罰鍰|金額	0.001584
條例|條文	0.001522
我們|目前	0.001522
說明|一下	0.001522
環境|影響	0.001522
國家|整體	0.001522
你們|這樣	0.001522
風險|結果	0.001475
標準|一樣	0.001475
能源|服務業	0.001475
澎湖|垃圾量	0.001475
補正|完成	0.001475
物質|注入	0.001475
停業|命令者	0.001475
看守|臺灣	0.001475
會商|有關	0.001475
清除|受害人	0.001475
裁罰|準則	0.001475
地區|工業區	0.001475
大學|地質系	0.001475
物質|超過	0.001475
測試|方法	0.001475
作成|文書	0.001475
取得|環保	0.001475
排放|系統	0.001475
人體|影響	0.001475
績效|指標	0.001475
有關|行政院	0.001475
署長|知道	0.001475
污水|處理	0.001475
臺灣|資源	0.001475
中央|環境	0.001475
趙天麟|委員	0.001475
超過|標準	0.001475
鴻德|委員	0.001475
台電|系統	0.001475
底泥|生物	0.001475
日月光|彰化	0.001475
老舊|車輛	0.001475
你們|灌排	0.001475
癥結點|找出來	0.001475
保護|環境	0.001475
彰化|電鍍廠	0.001475
申請|複驗	0.001475
劉建國|擬具	0.001475
資源|聯盟	0.001475
提案人|建國	0.001475
虛偽|記載者	0.001475
刪除|油料	0.001475
這樣|放寬	0.001475
陳椒華|副教授	0.001475
永興|污水	0.001475
我們|環境	0.001475
作為|命令者	0.001475
業務|作成	0.001475
程序法|辦理	0.001475
堅若|磐石	0.001475
繳納|期限	0.001475
總量|規定	0.001475
建構|寧適	0.001475
秘書|答復	0.001475
電腦|連線	0.001475
停止|作為	0.001475
地下水體|排放	0.001475
分區|公告	0.001475
秋堇|發言	0.001475
來源|年度	0.001475
環資部|部長	0.001475
研考會|擔任	0.001475
蔡錦隆|委員	0.001475
排放|標準	0.001475
預警|制度	0.001475
毒化|專業	0.001475
污染物|種類	0.001475
處長|說明	0.001475
謝謝|提示	0.001475
環保|大隊	0.001475
修訂|土壤	0.001475
秋堇|提案	0.001475
人體|環境	0.001475
責任|業者	0.001475
污染源|空氣	0.001475
寧適|家園	0.001475
水利會|負責	0.001475
環境|危險者	0.001475
排放|土壤者	0.001475
你們|工業區	0.001475
陳椒華|老師	0.001475
土壤|背景值	0.001475
水體|正常	0.001475
總隊長|答復	0.001475
開始|運行	0.001475
排放|空氣	0.001475
耶魯|大學	0.001475
教育|活動	0.001475
重金屬|污染	0.001475
署長|上任	0.001475
淑芬|本席	0.001475
明知|不實	0.001475
濁水溪|大肚溪	0.001475
作為|生活	0.001475
內政部|環保署	0.001475
廢水|有害	0.001475
現在|工業區	0.001475
污染|程度	0.001475
環保署|目前	0.001475
灌排|系統	0.001475
工作|辦理	0.001475
行政院|環保署	0.001475
灌溉|水質	0.001475
複驗|合格	0.001475
接受|風險	0.001475
生活|用水	0.001475
連署人|趙天麟田秋堇	0.001475
規定|義務	0.001475
等同|造成	0.001475
機關|停工	0.001475
濁水溪|揚塵	0.001475
灌溉|溝渠	0.001475
疾病|農業	0.001475
土壤|裡面	0.001475
預算案|編列	0.001475
情況|改善	0.001475
暴露|途徑	0.001475
專業|領導	0.001475
工廠|農地	0.001475
活動|計畫	0.001475
申報|不實	0.001475
系統|交易	0.001475
機構|借款	0.001475
致癌|風險	0.001475
請教|署長	0.001475
受害人|疾病	0.001475
環境|基本法	0.001475
咸亨|我們	0.001475
回去|查查	0.001475
惠貞|提案	0.001475
工廠|合法	0.001475
農業|灌溉	0.001475
研擬|土壤	0.001475
電池|系統	0.001475
取得|認證	0.001475
事項|申報	0.001475
機關|停止	0.001475
標準|時候	0.001475
淑芬|農地	0.001475
標準|標準	0.001475
不明|排放管	0.001475
水污|總量	0.001475
紅色|警報	0.001475
主席|會議	0.001475
不實|業務	0.001475
今天|署長	0.001475
地面|水體	0.001475
建立|污染源	0.001475
政府|空氣	0.001475
生物|毒性	0.001475
污染|收入	0.001475
氣狀|污染物	0.001475
淑芬|主席	0.001475
咸亨|主席	0.001475
超過|放流水	0.001475
核四|基地	0.001475
近期|召開	0.001475
國彥|瞭解	0.001475
事業|遵行	0.001475
公聽會|標準	0.001475
風險|超過	0.001475
環境|法規	0.001475
廢水|排放	0.001475
環保|工作	0.001475
注入|地下水體	0.001475
學者|共識	0.001475
環境|督察	0.001475
署長|報告	0.001475
不實|事項	0.001475
我們|彰化	0.001475
家園|計畫	0.001475
沒有|污水	0.001475
總隊|總隊長	0.001475
重金屬|方法	0.001475
環境|水質	0.001475
趙天麟|主席	0.001475
文書|虛偽	0.001475
生質|中心	0.001475
油料|補助	0.001475
事業|排放	0.001475
環境|問題	0.001475
基本法|規定	0.001475
環保署|業務	0.001475
請問|環保署	0.001475
品質|監測網	0.001475
廢水|處理業	0.001475
空氣|防制費	0.001475
委員|意思	0.001471
取得|共識	0.001471
相關|規定	0.001441
我們|特別	0.001429
我們|擔心	0.001429
剛才|提到	0.001429
我們|委員	0.001429
委員|委員	0.001429
我們|要求	0.001392
因應|對策	0.001359
