委員|美女	0.077128
委員|文智	0.072800
共識|通過	0.061722
都市|更新	0.060701
委員|文彥	0.047138
照初審|共識	0.039565
擬具|都市	0.030069
重大|建設	0.029994
更新|條例	0.028890
更新|地區	0.028487
主席|保留	0.025709
委員|其邁	0.025709
委員|秋堇	0.025480
初審|共識	0.023739
署長|育群	0.022156
委員|正元	0.020574
委員|俊俋	0.019996
審查|條例	0.018732
條例|條文	0.018615
主席|委員	0.018589
更新|事業	0.017409
邱文彥|委員	0.017409
建設|計畫	0.015826
文彥|主席	0.015826
主席|同仁	0.015711
更新|計畫	0.014243
部長|威仁	0.014243
姚文智|委員	0.014243
條文|草案	0.013717
都市|計畫	0.013380
更新|單元	0.012661
委員|意見	0.012042
軟體|園區	0.011078
文智|主席	0.011078
重大|設施	0.011078
委員|版本	0.010192
提出|動議	0.009998
施行|細則	0.009496
劃定|都市	0.009496
文智|委員	0.009496
委員|邱文彥	0.009496
參事|秀蓮	0.009496
台北|好看	0.009496
聽證|程序	0.009496
剛才|委員	0.009470
送出|委員會	0.009439
朝野|協商	0.008773
事業|計畫	0.008570
第709號|解釋	0.008570
初審|小組	0.008570
本席|建議	0.008286
原住|居民	0.007913
釋字|第709號	0.007913
刊登|當地	0.007913
俊俋|席位	0.007913
沒有|反對	0.007913
尤美女|委員	0.007913
名單|交出來	0.007913
院會|協商	0.007913
建築物|窳陋	0.007913
規定|送達	0.007913
我們|現在	0.007838
主管|機關	0.007505
利害|關係人	0.007346
協商|時候	0.007141
主席|我們	0.006690
委員|姚文智	0.006690
委員|嘉辰	0.006690
修正|動議	0.006370
初審|條文	0.006330
興建|重大	0.006330
民事|訴訟法	0.006330
利益|迴避	0.006330
美女|針對	0.006330
委員|超明	0.006330
規定|規定	0.006330
表明|事項	0.006330
送達|方式	0.006330
美女|保留	0.006330
美女|我們	0.006330
我們|動議	0.006330
網頁|公告	0.006330
美女|意見	0.006330
共識|條文	0.006330
委員|議瑩	0.006330
建築法|處理	0.006330
事業|機構	0.006330
我們|討論	0.006122
繼續|開會	0.005971
政府|機關	0.005919
沒有|意見	0.005747
列入|紀錄	0.005747
爭取|時間	0.005713
直轄市|主管	0.005713
院會|朝野	0.005713
大法官|釋字	0.005713
機關|協助	0.005713
變更|議程	0.005713
委員|宜康	0.005713
現在|我們	0.005598
大法官|會議	0.005467
繼續|審查	0.005467
席位|主席	0.005352
陳其邁|委員	0.005352
大家|意見	0.005352
程序|問題	0.005251
我們|審查	0.005096
討論|一下	0.005096
主席|處理	0.005096
主席|請問	0.004897
委員|參與	0.004897
內政|委員會	0.004851
主席|院會	0.004748
建議|委員	0.004748
專屬|網頁	0.004748
期間|原住	0.004748
大家|充分	0.004748
增列|保留	0.004748
安置|計畫	0.004748
錄音|錄影	0.004748
我們|初審	0.004748
採用|院版	0.004748
今天|送出	0.004748
解釋|提到	0.004748
訴訟法|規定	0.004748
院版|條文	0.004748
委員|維宗	0.004748
邱文彥|擬具	0.004748
技術|機構	0.004748
